"forecast_id","subdistrict_id","utc_datetime","local_datetime","time_index","analysis_date","weather_condition_id","wind_direction_degrees","wind_direction","wind_direction_to","wind_speed","temperature","cloud_cover_percentage","precipitation_probability","humidity","visibility_meters","visibility_text","created_at","updated_at"
1708,317,2025-07-19 14:00:00.000,2025-07-19 21:00:00.000,"13-14",2025-07-19 00:00:00.000,3,140,SE,NW,4.70,23.00,100,0.00,91,8998,< 9 km,2025-07-19 16:40:19.908,2025-07-19 16:40:19.908
1710,317,2025-07-19 23:00:00.000,2025-07-20 06:00:00.000,"22-23",2025-07-19 00:00:00.000,1,193,S,N,6.20,21.00,21,0.00,88,8997,< 9 km,2025-07-19 16:40:49.962,2025-07-19 16:40:49.962
1711,317,2025-07-20 02:00:00.000,2025-07-20 09:00:00.000,"25-26",2025-07-19 00:00:00.000,1,326,NW,SE,4.30,28.00,50,0.00,67,9006,< 10 km,2025-07-19 16:41:21.966,2025-07-19 16:41:21.966
1713,317,2025-07-20 08:00:00.000,2025-07-20 15:00:00.000,"31-32",2025-07-19 00:00:00.000,2,2,N,S,5.80,29.00,63,0.20,64,9013,< 10 km,2025-07-19 16:42:23.384,2025-07-19 16:42:23.384
1715,1,2025-07-20 20:00:00.000,2025-07-21 03:00:00.000,"43-44",2025-07-19 00:00:00.000,1,180,S,N,1.90,25.00,46,0.00,81,8994,< 9 km,2025-07-19 16:42:54.544,2025-07-19 16:42:54.544
1718,1,2025-07-21 02:00:00.000,2025-07-21 09:00:00.000,"49-50",2025-07-19 00:00:00.000,0,98,E,W,3.70,30.00,6,0.00,56,9007,< 10 km,2025-07-19 16:43:24.654,2025-07-19 16:43:24.654
1720,1,2025-07-21 05:00:00.000,2025-07-21 12:00:00.000,"52-53",2025-07-19 00:00:00.000,1,75,NE,SW,4.20,33.00,19,0.00,43,8985,< 9 km,2025-07-19 16:43:54.696,2025-07-19 16:43:54.696
1721,1,2025-07-21 11:00:00.000,2025-07-21 18:00:00.000,"58-59",2025-07-19 00:00:00.000,1,24,N,S,2.90,28.00,42,0.00,65,9009,< 10 km,2025-07-19 16:44:24.921,2025-07-19 16:44:24.921
1722,1,2025-07-21 14:00:00.000,2025-07-21 21:00:00.000,"61-62",2025-07-19 00:00:00.000,2,24,N,S,2.90,26.00,61,0.00,72,9009,< 10 km,2025-07-19 16:44:58.356,2025-07-19 16:44:58.356
1723,1,2025-07-20 14:00:00.000,2025-07-20 21:00:00.000,"37-38",2025-07-19 00:00:00.000,1,183,S,N,4.50,26.00,59,0.20,78,8988,< 9 km,2025-07-19 16:45:28.348,2025-07-19 16:45:28.348
1167,1,2025-07-21 02:00:00.000,2025-07-21 09:00:00.000,"49-50",2025-07-19 00:00:00.000,0,98,E,W,3.70,30.00,6,0.00,56,9007,< 10 km,2025-07-19 13:39:23.300,2025-07-19 13:39:23.300
1168,1,2025-07-21 05:00:00.000,2025-07-21 12:00:00.000,"52-53",2025-07-19 00:00:00.000,1,75,NE,SW,4.20,33.00,19,0.00,43,8985,< 9 km,2025-07-19 13:39:53.309,2025-07-19 13:39:53.309
1173,1,2025-07-19 20:00:00.000,2025-07-20 03:00:00.000,"19-20",2025-07-19 00:00:00.000,1,188,S,N,5.00,23.00,57,0.00,86,8988,< 9 km,2025-07-19 13:40:53.373,2025-07-19 13:40:53.373
1174,1,2025-07-19 23:00:00.000,2025-07-20 06:00:00.000,"22-23",2025-07-19 00:00:00.000,3,184,S,N,6.60,24.00,91,0.00,82,8997,< 9 km,2025-07-19 13:41:23.433,2025-07-19 13:41:23.433
1175,1,2025-07-20 02:00:00.000,2025-07-20 09:00:00.000,"25-26",2025-07-19 00:00:00.000,1,17,N,S,1.90,29.00,21,0.00,58,9006,< 10 km,2025-07-19 13:41:23.465,2025-07-19 13:41:23.465
1176,1,2025-07-20 05:00:00.000,2025-07-20 12:00:00.000,"28-29",2025-07-19 00:00:00.000,1,48,NE,SW,3.40,32.00,32,0.00,45,8990,< 9 km,2025-07-19 13:41:53.460,2025-07-19 13:41:53.460
1177,1,2025-07-20 08:00:00.000,2025-07-20 15:00:00.000,"31-32",2025-07-19 00:00:00.000,1,182,S,N,6.30,33.00,55,0.00,40,9013,< 10 km,2025-07-19 13:41:53.481,2025-07-19 13:41:53.481
1178,1,2025-07-20 11:00:00.000,2025-07-20 18:00:00.000,"34-35",2025-07-19 00:00:00.000,1,346,NW,SE,5.20,27.00,27,0.10,73,8995,< 9 km,2025-07-19 13:42:23.478,2025-07-19 13:42:23.478
1180,2,2025-07-20 17:00:00.000,2025-07-21 00:00:00.000,"40-41",2025-07-19 00:00:00.000,1,201,S,N,5.90,25.00,42,0.00,78,9000,< 10 km,2025-07-19 13:43:23.503,2025-07-19 13:43:23.503
1183,2,2025-07-21 02:00:00.000,2025-07-21 09:00:00.000,"49-50",2025-07-19 00:00:00.000,0,98,E,W,3.70,29.00,3,0.00,55,9007,< 10 km,2025-07-19 13:43:53.547,2025-07-19 13:43:53.547
1185,2,2025-07-19 08:00:00.000,2025-07-19 15:00:00.000,"7-8",2025-07-19 00:00:00.000,1,92,E,W,5.30,32.00,36,0.00,43,8996,< 9 km,2025-07-19 13:44:53.506,2025-07-19 13:44:53.506
1186,2,2025-07-19 14:00:00.000,2025-07-19 21:00:00.000,"13-14",2025-07-19 00:00:00.000,3,191,S,N,4.10,25.00,99,0.20,86,8998,< 9 km,2025-07-19 13:45:23.527,2025-07-19 13:45:23.527
1188,2,2025-07-21 05:00:00.000,2025-07-21 12:00:00.000,"52-53",2025-07-19 00:00:00.000,1,75,NE,SW,4.20,32.00,27,0.00,43,8985,< 9 km,2025-07-19 13:46:23.531,2025-07-19 13:46:23.531
1191,2,2025-07-21 14:00:00.000,2025-07-21 21:00:00.000,"61-62",2025-07-19 00:00:00.000,2,24,N,S,2.90,26.00,82,0.00,72,9009,< 10 km,2025-07-19 13:47:23.597,2025-07-19 13:47:23.597
1192,2,2025-07-19 20:00:00.000,2025-07-20 03:00:00.000,"19-20",2025-07-19 00:00:00.000,2,188,S,N,5.00,22.00,62,0.00,88,8988,< 9 km,2025-07-19 13:47:53.718,2025-07-19 13:47:53.718
1197,2,2025-07-20 11:00:00.000,2025-07-20 18:00:00.000,"34-35",2025-07-19 00:00:00.000,1,346,NW,SE,5.20,27.00,25,0.00,71,8995,< 9 km,2025-07-19 13:48:53.788,2025-07-19 13:48:53.788
1198,2,2025-07-20 14:00:00.000,2025-07-20 21:00:00.000,"37-38",2025-07-19 00:00:00.000,2,183,S,N,4.50,26.00,67,0.10,77,8988,< 9 km,2025-07-19 13:49:23.797,2025-07-19 13:49:23.797
1199,3,2025-07-19 11:00:00.000,2025-07-19 18:00:00.000,"10-11",2025-07-19 00:00:00.000,3,22,N,S,4.60,27.00,100,0.00,76,8986,< 9 km,2025-07-19 13:49:23.811,2025-07-19 13:49:23.811
1200,3,2025-07-19 14:00:00.000,2025-07-19 21:00:00.000,"13-14",2025-07-19 00:00:00.000,3,191,S,N,4.10,26.00,99,0.10,83,8998,< 9 km,2025-07-19 13:49:53.812,2025-07-19 13:49:53.812
1201,3,2025-07-19 17:00:00.000,2025-07-20 00:00:00.000,"16-17",2025-07-19 00:00:00.000,3,189,S,N,4.40,25.00,100,0.00,84,9015,< 10 km,2025-07-19 13:49:53.829,2025-07-19 13:49:53.829
1202,3,2025-07-19 20:00:00.000,2025-07-20 03:00:00.000,"19-20",2025-07-19 00:00:00.000,1,188,S,N,5.00,23.00,57,0.00,86,8988,< 9 km,2025-07-19 13:50:23.828,2025-07-19 13:50:23.828
1203,3,2025-07-19 23:00:00.000,2025-07-20 06:00:00.000,"22-23",2025-07-19 00:00:00.000,3,184,S,N,6.60,24.00,91,0.00,82,8997,< 9 km,2025-07-19 13:50:23.846,2025-07-19 13:50:23.846
1204,3,2025-07-20 02:00:00.000,2025-07-20 09:00:00.000,"25-26",2025-07-19 00:00:00.000,1,17,N,S,1.90,29.00,21,0.00,58,9006,< 10 km,2025-07-19 13:50:53.855,2025-07-19 13:50:53.855
1207,3,2025-07-20 11:00:00.000,2025-07-20 18:00:00.000,"34-35",2025-07-19 00:00:00.000,1,346,NW,SE,5.20,27.00,27,0.10,73,8995,< 9 km,2025-07-19 13:51:23.883,2025-07-19 13:51:23.883
1208,3,2025-07-20 14:00:00.000,2025-07-20 21:00:00.000,"37-38",2025-07-19 00:00:00.000,1,183,S,N,4.50,26.00,59,0.20,78,8988,< 9 km,2025-07-19 13:51:53.899,2025-07-19 13:51:53.899
1213,4,2025-07-19 23:00:00.000,2025-07-20 06:00:00.000,"22-23",2025-07-19 00:00:00.000,3,184,S,N,6.60,24.00,91,0.00,81,8997,< 9 km,2025-07-19 13:52:54.063,2025-07-19 13:52:54.063
1215,4,2025-07-20 02:00:00.000,2025-07-20 09:00:00.000,"25-26",2025-07-19 00:00:00.000,1,17,N,S,1.90,29.00,17,0.00,58,9006,< 10 km,2025-07-19 13:53:24.132,2025-07-19 13:53:24.132
1216,4,2025-07-20 08:00:00.000,2025-07-20 15:00:00.000,"31-32",2025-07-19 00:00:00.000,1,182,S,N,6.30,33.00,52,0.00,38,9013,< 10 km,2025-07-19 13:53:55.180,2025-07-19 13:53:55.180
1217,4,2025-07-20 11:00:00.000,2025-07-20 18:00:00.000,"34-35",2025-07-19 00:00:00.000,1,346,NW,SE,5.20,27.00,26,0.00,74,8995,< 9 km,2025-07-19 13:53:55.427,2025-07-19 13:53:55.427
1218,4,2025-07-20 14:00:00.000,2025-07-20 21:00:00.000,"37-38",2025-07-19 00:00:00.000,2,183,S,N,4.50,26.00,68,0.20,79,8988,< 9 km,2025-07-19 13:54:25.212,2025-07-19 13:54:25.212
1219,3,2025-07-19 08:00:00.000,2025-07-19 15:00:00.000,"7-8",2025-07-19 00:00:00.000,1,92,E,W,5.30,32.00,45,0.00,45,8996,< 9 km,2025-07-19 13:54:25.453,2025-07-19 13:54:25.453
1220,3,2025-07-20 17:00:00.000,2025-07-21 00:00:00.000,"40-41",2025-07-19 00:00:00.000,1,201,S,N,5.90,25.00,45,0.00,80,9000,< 10 km,2025-07-19 13:54:55.380,2025-07-19 13:54:55.380
1221,3,2025-07-20 20:00:00.000,2025-07-21 03:00:00.000,"43-44",2025-07-19 00:00:00.000,1,180,S,N,1.90,25.00,46,0.00,81,8994,< 9 km,2025-07-19 13:54:55.651,2025-07-19 13:54:55.651
1222,3,2025-07-20 23:00:00.000,2025-07-21 06:00:00.000,"46-47",2025-07-19 00:00:00.000,0,98,E,W,3.70,26.00,10,0.00,76,9007,< 10 km,2025-07-19 13:55:25.403,2025-07-19 13:55:25.403
1662,90,2025-07-19 23:00:00.000,2025-07-20 06:00:00.000,"22-23",2025-07-19 00:00:00.000,3,189,S,N,6.90,22.00,99,0.00,89,8133,< 9 km,2025-07-19 16:23:18.839,2025-07-19 16:23:18.839
1664,90,2025-07-20 05:00:00.000,2025-07-20 12:00:00.000,"28-29",2025-07-19 00:00:00.000,1,223,S,N,4.50,30.00,34,0.00,56,8990,< 9 km,2025-07-19 16:23:50.526,2025-07-19 16:23:50.526
1665,90,2025-07-20 08:00:00.000,2025-07-20 15:00:00.000,"31-32",2025-07-19 00:00:00.000,1,195,S,N,9.20,30.00,36,0.00,55,9013,< 10 km,2025-07-19 16:24:20.550,2025-07-19 16:24:20.550
1668,90,2025-07-20 14:00:00.000,2025-07-20 21:00:00.000,"37-38",2025-07-19 00:00:00.000,1,187,S,N,4.40,24.00,19,0.00,88,8988,< 9 km,2025-07-19 16:24:53.403,2025-07-19 16:24:53.403
1670,90,2025-07-20 20:00:00.000,2025-07-21 03:00:00.000,"43-44",2025-07-19 00:00:00.000,1,171,SE,NW,2.60,23.00,15,0.00,87,8994,< 9 km,2025-07-19 16:25:54.755,2025-07-19 16:25:54.755
1671,90,2025-07-21 02:00:00.000,2025-07-21 09:00:00.000,"49-50",2025-07-19 00:00:00.000,0,174,SE,NW,7.70,29.00,0,0.00,59,9007,< 10 km,2025-07-19 16:26:24.834,2025-07-19 16:26:24.834
1673,90,2025-07-21 08:00:00.000,2025-07-21 15:00:00.000,"55-56",2025-07-19 00:00:00.000,1,36,N,S,4.70,31.00,19,0.00,50,8985,< 9 km,2025-07-19 16:26:54.872,2025-07-19 16:26:54.872
1675,90,2025-07-21 14:00:00.000,2025-07-21 21:00:00.000,"61-62",2025-07-19 00:00:00.000,1,78,NE,SW,3.10,24.00,11,0.00,84,9009,< 10 km,2025-07-19 16:28:00.908,2025-07-19 16:28:00.908
1678,271,2025-07-19 20:00:00.000,2025-07-20 03:00:00.000,"19-20",2025-07-19 00:00:00.000,2,192,S,N,6.40,20.00,68,0.00,91,8988,< 9 km,2025-07-19 16:29:02.544,2025-07-19 16:29:02.544
1686,271,2025-07-20 23:00:00.000,2025-07-21 06:00:00.000,"46-47",2025-07-19 00:00:00.000,0,182,S,N,5.20,23.00,10,0.00,78,9007,< 10 km,2025-07-19 16:31:05.674,2025-07-19 16:31:05.674
1688,271,2025-07-21 02:00:00.000,2025-07-21 09:00:00.000,"49-50",2025-07-19 00:00:00.000,0,182,S,N,5.20,28.00,3,0.00,60,9007,< 10 km,2025-07-19 16:31:35.736,2025-07-19 16:31:35.736
1689,271,2025-07-21 11:00:00.000,2025-07-21 18:00:00.000,"58-59",2025-07-19 00:00:00.000,1,168,SE,NW,3.80,25.00,40,0.10,76,9009,< 10 km,2025-07-19 16:32:07.187,2025-07-19 16:32:07.187
1692,271,2025-07-19 08:00:00.000,2025-07-19 15:00:00.000,"7-8",2025-07-19 00:00:00.000,1,303,W,E,5.90,30.00,28,0.00,52,8996,< 9 km,2025-07-19 16:33:08.552,2025-07-19 16:33:08.552
1694,271,2025-07-19 14:00:00.000,2025-07-19 21:00:00.000,"13-14",2025-07-19 00:00:00.000,3,184,S,N,4.40,23.00,100,0.20,89,8998,< 9 km,2025-07-19 16:34:09.946,2025-07-19 16:34:09.946
1695,317,2025-07-20 11:00:00.000,2025-07-20 18:00:00.000,"34-35",2025-07-19 00:00:00.000,1,79,NE,SW,12.50,24.00,25,0.10,86,8995,< 9 km,2025-07-19 16:35:11.339,2025-07-19 16:35:11.339
1696,317,2025-07-20 14:00:00.000,2025-07-20 21:00:00.000,"37-38",2025-07-19 00:00:00.000,1,147,SE,NW,4.60,22.00,17,0.00,89,8988,< 9 km,2025-07-19 16:35:42.752,2025-07-19 16:35:42.752
1697,317,2025-07-20 17:00:00.000,2025-07-21 00:00:00.000,"40-41",2025-07-19 00:00:00.000,1,190,S,N,5.40,20.00,24,0.00,94,8552,< 9 km,2025-07-19 16:36:12.772,2025-07-19 16:36:12.772
1700,317,2025-07-20 23:00:00.000,2025-07-21 06:00:00.000,"46-47",2025-07-19 00:00:00.000,0,178,SE,NW,3.50,21.00,8,0.00,85,5615,< 6 km,2025-07-19 16:36:44.576,2025-07-19 16:36:44.576
1702,317,2025-07-21 08:00:00.000,2025-07-21 15:00:00.000,"55-56",2025-07-19 00:00:00.000,1,285,W,E,6.20,28.00,30,0.10,65,8985,< 9 km,2025-07-19 16:37:14.916,2025-07-19 16:37:14.916
1703,317,2025-07-21 11:00:00.000,2025-07-21 18:00:00.000,"58-59",2025-07-19 00:00:00.000,1,84,NE,SW,8.90,24.00,44,0.10,84,9009,< 10 km,2025-07-19 16:37:44.994,2025-07-19 16:37:44.994
1705,317,2025-07-19 11:00:00.000,2025-07-19 18:00:00.000,"10-11",2025-07-19 00:00:00.000,3,33,N,S,9.70,25.00,100,0.00,84,8986,< 9 km,2025-07-19 16:39:18.167,2025-07-19 16:39:18.167
1707,317,2025-07-19 17:00:00.000,2025-07-20 00:00:00.000,"16-17",2025-07-19 00:00:00.000,3,182,S,N,3.90,21.00,100,0.00,91,8695,< 9 km,2025-07-19 16:40:19.908,2025-07-19 16:40:19.908
1709,317,2025-07-19 20:00:00.000,2025-07-20 03:00:00.000,"19-20",2025-07-19 00:00:00.000,3,189,S,N,4.50,20.00,99,0.00,95,5596,< 6 km,2025-07-19 16:40:49.952,2025-07-19 16:40:49.952
1712,317,2025-07-20 05:00:00.000,2025-07-20 12:00:00.000,"28-29",2025-07-19 00:00:00.000,1,330,NW,SE,9.90,29.00,43,0.10,63,8990,< 9 km,2025-07-19 16:41:21.966,2025-07-19 16:41:21.966
1714,1,2025-07-19 08:00:00.000,2025-07-19 15:00:00.000,"7-8",2025-07-19 00:00:00.000,1,92,E,W,5.30,32.00,45,0.00,45,8996,< 9 km,2025-07-19 16:42:23.384,2025-07-19 16:42:23.384
1716,1,2025-07-20 17:00:00.000,2025-07-21 00:00:00.000,"40-41",2025-07-19 00:00:00.000,1,201,S,N,5.90,25.00,45,0.00,80,9000,< 10 km,2025-07-19 16:42:54.544,2025-07-19 16:42:54.544
1920,11,2025-07-19 23:00:00.000,2025-07-20 06:00:00.000,"22-23",2025-07-19 00:00:00.000,3,189,S,N,3.70,24.00,90,0.00,81,8997,< 9 km,2025-07-19 18:38:17.399,2025-07-19 18:38:17.399
1921,11,2025-07-20 02:00:00.000,2025-07-20 09:00:00.000,"25-26",2025-07-19 00:00:00.000,1,347,NW,SE,3.00,29.00,23,0.00,59,9006,< 10 km,2025-07-19 18:38:18.688,2025-07-19 18:38:18.688
1922,11,2025-07-20 08:00:00.000,2025-07-20 15:00:00.000,"31-32",2025-07-19 00:00:00.000,2,137,SE,NW,5.00,33.00,60,0.00,42,9013,< 10 km,2025-07-19 18:38:48.689,2025-07-19 18:38:48.689
1925,11,2025-07-20 14:00:00.000,2025-07-20 21:00:00.000,"37-38",2025-07-19 00:00:00.000,2,182,S,N,2.30,26.00,66,0.20,81,8988,< 9 km,2025-07-19 18:39:53.756,2025-07-19 18:39:53.756
1927,12,2025-07-19 23:00:00.000,2025-07-20 06:00:00.000,"22-23",2025-07-19 00:00:00.000,3,189,S,N,3.70,24.00,90,0.00,81,8997,< 9 km,2025-07-19 18:40:55.429,2025-07-19 18:40:55.429
1928,12,2025-07-20 08:00:00.000,2025-07-20 15:00:00.000,"31-32",2025-07-19 00:00:00.000,2,137,SE,NW,5.00,33.00,60,0.00,42,9013,< 10 km,2025-07-19 18:41:25.479,2025-07-19 18:41:25.479
1929,12,2025-07-20 11:00:00.000,2025-07-20 18:00:00.000,"34-35",2025-07-19 00:00:00.000,1,14,N,S,4.40,27.00,31,0.00,75,8995,< 9 km,2025-07-19 18:41:27.426,2025-07-19 18:41:27.426
1930,12,2025-07-20 23:00:00.000,2025-07-21 06:00:00.000,"46-47",2025-07-19 00:00:00.000,1,72,NE,SW,4.00,26.00,16,0.00,75,9007,< 10 km,2025-07-19 18:41:57.905,2025-07-19 18:41:57.905
1932,12,2025-07-21 08:00:00.000,2025-07-21 15:00:00.000,"55-56",2025-07-19 00:00:00.000,1,84,NE,SW,3.90,32.00,46,0.00,47,8985,< 9 km,2025-07-19 18:42:30.060,2025-07-19 18:42:30.060
1937,12,2025-07-19 11:00:00.000,2025-07-19 18:00:00.000,"10-11",2025-07-19 00:00:00.000,3,7,N,S,3.70,27.00,100,0.00,77,8986,< 9 km,2025-07-19 18:43:30.202,2025-07-19 18:43:30.202
1939,12,2025-07-19 14:00:00.000,2025-07-19 21:00:00.000,"13-14",2025-07-19 00:00:00.000,3,172,SE,NW,2.30,26.00,99,0.10,85,8998,< 9 km,2025-07-19 18:44:01.348,2025-07-19 18:44:01.348
1940,12,2025-07-20 20:00:00.000,2025-07-21 03:00:00.000,"43-44",2025-07-19 00:00:00.000,1,194,S,N,0.70,25.00,42,0.00,81,8994,< 9 km,2025-07-19 18:44:31.375,2025-07-19 18:44:31.375
1941,12,2025-07-21 02:00:00.000,2025-07-21 09:00:00.000,"49-50",2025-07-19 00:00:00.000,0,72,NE,SW,4.00,29.00,3,0.00,58,9007,< 10 km,2025-07-19 18:44:32.597,2025-07-19 18:44:32.597
1942,12,2025-07-21 05:00:00.000,2025-07-21 12:00:00.000,"52-53",2025-07-19 00:00:00.000,1,84,NE,SW,3.90,32.00,25,0.00,45,8985,< 9 km,2025-07-19 18:45:02.612,2025-07-19 18:45:02.612
1944,13,2025-07-19 11:00:00.000,2025-07-19 18:00:00.000,"10-11",2025-07-19 00:00:00.000,3,7,N,S,3.70,27.00,100,0.00,77,8986,< 9 km,2025-07-19 18:45:34.360,2025-07-19 18:45:34.360
1947,13,2025-07-19 17:00:00.000,2025-07-20 00:00:00.000,"16-17",2025-07-19 00:00:00.000,3,183,S,N,3.00,24.00,100,0.00,84,9015,< 10 km,2025-07-19 18:46:04.429,2025-07-19 18:46:04.429
1948,13,2025-07-21 02:00:00.000,2025-07-21 09:00:00.000,"49-50",2025-07-19 00:00:00.000,0,72,NE,SW,4.00,30.00,4,0.00,57,9007,< 10 km,2025-07-19 18:47:06.092,2025-07-19 18:47:06.092
1951,13,2025-07-21 05:00:00.000,2025-07-21 12:00:00.000,"52-53",2025-07-19 00:00:00.000,1,84,NE,SW,3.90,32.00,22,0.00,44,8985,< 9 km,2025-07-19 18:48:07.477,2025-07-19 18:48:07.477
1952,13,2025-07-21 11:00:00.000,2025-07-21 18:00:00.000,"58-59",2025-07-19 00:00:00.000,1,357,NW,SE,2.20,28.00,46,0.00,66,9009,< 10 km,2025-07-19 18:48:38.851,2025-07-19 18:48:38.851
1953,13,2025-07-21 14:00:00.000,2025-07-21 21:00:00.000,"61-62",2025-07-19 00:00:00.000,2,357,NW,SE,2.20,26.00,66,0.00,73,9009,< 10 km,2025-07-19 18:49:08.848,2025-07-19 18:49:08.848
1954,13,2025-07-19 23:00:00.000,2025-07-20 06:00:00.000,"22-23",2025-07-19 00:00:00.000,3,189,S,N,3.70,24.00,90,0.00,81,8997,< 9 km,2025-07-19 18:49:08.888,2025-07-19 18:49:08.888
1955,13,2025-07-20 02:00:00.000,2025-07-20 09:00:00.000,"25-26",2025-07-19 00:00:00.000,1,347,NW,SE,3.00,29.00,25,0.00,59,9006,< 10 km,2025-07-19 18:49:38.895,2025-07-19 18:49:38.895
1956,13,2025-07-20 05:00:00.000,2025-07-20 12:00:00.000,"28-29",2025-07-19 00:00:00.000,1,70,NE,SW,4.80,32.00,43,0.00,48,8990,< 9 km,2025-07-19 18:49:40.195,2025-07-19 18:49:40.195
1957,13,2025-07-20 08:00:00.000,2025-07-20 15:00:00.000,"31-32",2025-07-19 00:00:00.000,1,137,SE,NW,5.00,33.00,60,0.00,42,9013,< 10 km,2025-07-19 18:50:10.191,2025-07-19 18:50:10.191
1960,13,2025-07-20 11:00:00.000,2025-07-20 18:00:00.000,"34-35",2025-07-19 00:00:00.000,1,14,N,S,4.40,27.00,33,0.10,74,8995,< 9 km,2025-07-19 18:50:44.987,2025-07-19 18:50:44.987
1961,13,2025-07-20 17:00:00.000,2025-07-21 00:00:00.000,"40-41",2025-07-19 00:00:00.000,1,208,S,N,4.20,25.00,47,0.00,81,9000,< 10 km,2025-07-19 18:51:15.027,2025-07-19 18:51:15.027
1964,27,2025-07-19 11:00:00.000,2025-07-19 18:00:00.000,"10-11",2025-07-19 00:00:00.000,3,351,NW,SE,4.70,26.00,100,0.00,79,8986,< 9 km,2025-07-19 18:51:45.078,2025-07-19 18:51:45.078
1965,27,2025-07-19 14:00:00.000,2025-07-19 21:00:00.000,"13-14",2025-07-19 00:00:00.000,3,168,SE,NW,2.60,26.00,99,0.00,85,8998,< 9 km,2025-07-19 18:52:15.107,2025-07-19 18:52:15.107
1966,27,2025-07-19 17:00:00.000,2025-07-20 00:00:00.000,"16-17",2025-07-19 00:00:00.000,3,214,S,N,2.60,25.00,100,0.00,87,9015,< 10 km,2025-07-19 18:52:15.142,2025-07-19 18:52:15.142
1967,27,2025-07-19 20:00:00.000,2025-07-20 03:00:00.000,"19-20",2025-07-19 00:00:00.000,1,189,S,N,2.70,23.00,33,0.00,88,8988,< 9 km,2025-07-19 18:52:45.137,2025-07-19 18:52:45.137
1968,27,2025-07-19 23:00:00.000,2025-07-20 06:00:00.000,"22-23",2025-07-19 00:00:00.000,3,196,S,N,5.50,24.00,93,0.00,84,8997,< 9 km,2025-07-19 18:52:45.160,2025-07-19 18:52:45.160
1969,27,2025-07-20 02:00:00.000,2025-07-20 09:00:00.000,"25-26",2025-07-19 00:00:00.000,1,136,SE,NW,1.80,29.00,38,0.00,65,9006,< 10 km,2025-07-19 18:53:15.168,2025-07-19 18:53:15.168
1971,27,2025-07-20 08:00:00.000,2025-07-20 15:00:00.000,"31-32",2025-07-19 00:00:00.000,1,54,NE,SW,1.60,31.00,52,0.00,52,9013,< 10 km,2025-07-19 18:53:45.215,2025-07-19 18:53:45.215
1974,27,2025-07-20 17:00:00.000,2025-07-21 00:00:00.000,"40-41",2025-07-19 00:00:00.000,1,217,S,N,3.80,24.00,36,0.00,88,9000,< 10 km,2025-07-19 18:54:15.324,2025-07-19 18:54:15.324
1975,27,2025-07-20 20:00:00.000,2025-07-21 03:00:00.000,"43-44",2025-07-19 00:00:00.000,1,219,S,N,2.50,24.00,26,0.00,84,8994,< 9 km,2025-07-19 18:54:45.766,2025-07-19 18:54:45.766
1978,27,2025-07-21 05:00:00.000,2025-07-21 12:00:00.000,"52-53",2025-07-19 00:00:00.000,1,119,E,W,5.10,32.00,22,0.00,49,8985,< 9 km,2025-07-19 18:55:16.385,2025-07-19 18:55:16.385
1980,27,2025-07-21 08:00:00.000,2025-07-21 15:00:00.000,"55-56",2025-07-19 00:00:00.000,1,119,E,W,5.10,31.00,27,0.00,50,8985,< 9 km,2025-07-19 18:55:46.434,2025-07-19 18:55:46.434
1982,28,2025-07-19 08:00:00.000,2025-07-19 15:00:00.000,"7-8",2025-07-19 00:00:00.000,1,342,NW,SE,13.00,30.00,27,0.00,60,8996,< 9 km,2025-07-19 18:56:17.681,2025-07-19 18:56:17.681
1983,28,2025-07-19 17:00:00.000,2025-07-20 00:00:00.000,"16-17",2025-07-19 00:00:00.000,3,212,S,N,2.30,26.00,100,0.00,85,9015,< 10 km,2025-07-19 18:56:47.716,2025-07-19 18:56:47.716
1985,28,2025-07-20 02:00:00.000,2025-07-20 09:00:00.000,"25-26",2025-07-19 00:00:00.000,1,140,SE,NW,1.60,30.00,52,0.00,61,9006,< 10 km,2025-07-19 18:57:18.988,2025-07-19 18:57:18.988
1988,28,2025-07-19 14:00:00.000,2025-07-19 21:00:00.000,"13-14",2025-07-19 00:00:00.000,3,192,S,N,1.70,26.00,99,0.00,84,8998,< 9 km,2025-07-19 18:58:20.341,2025-07-19 18:58:20.341
1990,28,2025-07-20 20:00:00.000,2025-07-21 03:00:00.000,"43-44",2025-07-19 00:00:00.000,1,222,S,N,3.20,24.00,28,0.00,86,8994,< 9 km,2025-07-19 18:59:21.577,2025-07-19 18:59:21.577
1991,28,2025-07-21 02:00:00.000,2025-07-21 09:00:00.000,"49-50",2025-07-19 00:00:00.000,0,133,E,W,5.40,30.00,1,0.00,54,9007,< 10 km,2025-07-19 18:59:53.703,2025-07-19 18:59:53.703
1994,28,2025-07-21 05:00:00.000,2025-07-21 12:00:00.000,"52-53",2025-07-19 00:00:00.000,1,99,E,W,5.40,34.00,20,0.00,41,8985,< 9 km,2025-07-19 19:00:25.810,2025-07-19 19:00:25.810
2758,58,2025-07-21 04:00:00.000,2025-07-21 11:00:00.000,"51-52",2025-07-19 00:00:00.000,1,49,NE,SW,4.00,30.00,26,0.00,50,8985,< 9 km,2025-07-19 23:25:15.825,2025-07-19 23:25:15.825
2760,58,2025-07-19 19:00:00.000,2025-07-20 02:00:00.000,"18-19",2025-07-19 00:00:00.000,3,162,SE,NW,7.80,22.00,99,0.00,86,8988,< 9 km,2025-07-19 23:25:48.194,2025-07-19 23:25:48.194
