"location_id","subdistrict_name","district_name","city_name","province_name","latitude","longitude","timezone","created_at","updated_at"
"32.04.25.2009",Tanjungwangi,Cicalengka,Bandung,Jawa Barat,-6.96733416,107.89329336,Asia/Jakarta,2025-07-18 11:43:06.266,2025-07-18 11:43:06.266
"32.04.25.2010",Tenjolaya,Cicalengka,Bandung,Jawa Barat,-6.97754721,107.84047632,Asia/Jakarta,2025-07-18 11:43:06.302,2025-07-18 11:43:06.302
"32.04.25.2011",Waluya,Cicalengka,Bandung,Jawa Barat,-6.99510033,107.83900036,Asia/Jakarta,2025-07-18 11:43:06.346,2025-07-18 11:43:06.346
"32.04.25.2012",Nagrog,Cicalengka,Bandung,Jawa Barat,-6.99906287,107.86834923,Asia/Jakarta,2025-07-18 11:43:06.391,2025-07-18 11:43:06.391
"32.04.26.2001",Nagreg,Nagreg,Bandung,Jawa Barat,-7.02525122,107.88671509,Asia/Jakarta,2025-07-18 11:43:06.638,2025-07-18 11:43:06.638
"32.04.26.2002",Bojong,Nagreg,Bandung,Jawa Barat,-7.03970571,107.87521947,Asia/Jakarta,2025-07-18 11:43:06.698,2025-07-18 11:43:06.698
"32.04.26.2003",Ciaro,Nagreg,Bandung,Jawa Barat,-7.04344639,107.92248164,Asia/Jakarta,2025-07-18 11:43:06.777,2025-07-18 11:43:06.777
"32.04.26.2004",Ciherang,Nagreg,Bandung,Jawa Barat,-7.03845471,107.90077954,Asia/Jakarta,2025-07-18 11:43:06.819,2025-07-18 11:43:06.819
"32.04.26.2005",Citaman,Nagreg,Bandung,Jawa Barat,-7.00469104,107.88430679,Asia/Jakarta,2025-07-18 11:43:06.873,2025-07-18 11:43:06.873
"32.04.26.2006",Mandalawangi,Nagreg,Bandung,Jawa Barat,-7.03367325,107.86069674,Asia/Jakarta,2025-07-18 11:43:06.930,2025-07-18 11:43:06.930
"32.04.26.2007",Nagreg Kendan,Nagreg,Bandung,Jawa Barat,-7.00349099,107.89787037,Asia/Jakarta,2025-07-18 11:43:07.406,2025-07-18 11:43:07.406
"32.04.26.2008",Ganjar Sabar,Nagreg,Bandung,Jawa Barat,-7.01723192,107.87488944,Asia/Jakarta,2025-07-18 11:43:07.607,2025-07-18 11:43:07.607
"32.04.27.2001",Mandalasari,Cikancung,Bandung,Jawa Barat,-7.03425292,107.84036462,Asia/Jakarta,2025-07-18 11:43:07.756,2025-07-18 11:43:07.756
"32.04.27.2002",Cikancung,Cikancung,Bandung,Jawa Barat,-7.02810359,107.83101524,Asia/Jakarta,2025-07-18 11:43:07.791,2025-07-18 11:43:07.791
"32.04.27.2003",Cikasungka,Cikancung,Bandung,Jawa Barat,-7.00475750,107.81884075,Asia/Jakarta,2025-07-18 11:43:07.861,2025-07-18 11:43:07.861
"32.04.27.2004",Cihanyir,Cikancung,Bandung,Jawa Barat,-7.02663163,107.81919391,Asia/Jakarta,2025-07-18 11:43:07.897,2025-07-18 11:43:07.897
"32.04.27.2005",Ciluluk,Cikancung,Bandung,Jawa Barat,-7.03420665,107.81320444,Asia/Jakarta,2025-07-18 11:43:07.931,2025-07-18 11:43:07.931
"32.04.27.2006",Hegarmanah,Cikancung,Bandung,Jawa Barat,-7.00214318,107.83181981,Asia/Jakarta,2025-07-18 11:43:07.977,2025-07-18 11:43:07.977
"32.04.27.2007",Mekarlaksana,Cikancung,Bandung,Jawa Barat,-7.05393511,107.83339478,Asia/Jakarta,2025-07-18 11:43:08.044,2025-07-18 11:43:08.044
"32.04.27.2008",Tanjunglaya,Cikancung,Bandung,Jawa Barat,-6.99853195,107.81047223,Asia/Jakarta,2025-07-18 11:43:08.099,2025-07-18 11:43:08.099
"32.04.27.2009",Srirahayu,Cikancung,Bandung,Jawa Barat,-7.04567301,107.81289927,Asia/Jakarta,2025-07-18 11:43:08.152,2025-07-18 11:43:08.152
"32.04.28.2011",Tegal Sumedang,Rancaekek,Bandung,Jawa Barat,-6.97712075,107.72262419,Asia/Jakarta,2025-07-18 11:43:08.214,2025-07-18 11:43:08.214
"32.04.28.2012",Sangiang,Rancaekek,Bandung,Jawa Barat,-7.00144985,107.79280037,Asia/Jakarta,2025-07-18 11:43:08.382,2025-07-18 11:43:08.382
"32.04.28.2013",Nanjung Mekar,Rancaekek,Bandung,Jawa Barat,-6.97050482,107.81370294,Asia/Jakarta,2025-07-18 11:43:08.429,2025-07-18 11:43:08.429
"32.04.28.1014",Rancaekek Kencana,Rancaekek,Bandung,Jawa Barat,-6.97350617,107.75728536,Asia/Jakarta,2025-07-18 11:43:08.519,2025-07-18 11:43:08.519
"32.04.29.2001",Ciparay,Ciparay,Bandung,Jawa Barat,-7.02537140,107.72006894,Asia/Jakarta,2025-07-18 11:43:08.569,2025-07-18 11:43:08.569
"32.04.29.2002",Gunungleutik,Ciparay,Bandung,Jawa Barat,-7.03683938,107.70400456,Asia/Jakarta,2025-07-18 11:43:08.611,2025-07-18 11:43:08.611
"32.04.29.2003",Mekarsari,Ciparay,Bandung,Jawa Barat,-7.03192791,107.73571767,Asia/Jakarta,2025-07-18 11:43:08.648,2025-07-18 11:43:08.648
"32.04.29.2004",Cikoneng,Ciparay,Bandung,Jawa Barat,-7.07681214,107.70823523,Asia/Jakarta,2025-07-18 11:43:08.689,2025-07-18 11:43:08.689
"32.04.29.2005",Ciheulang,Ciparay,Bandung,Jawa Barat,-7.02597676,107.68418251,Asia/Jakarta,2025-07-18 11:43:08.722,2025-07-18 11:43:08.722
"32.04.29.2006",Pakutandang,Ciparay,Bandung,Jawa Barat,-7.04813998,107.70921799,Asia/Jakarta,2025-07-18 11:43:08.769,2025-07-18 11:43:08.769
"32.04.29.2007",Sumbersari,Ciparay,Bandung,Jawa Barat,-7.00245730,107.70373638,Asia/Jakarta,2025-07-18 11:43:09.102,2025-07-18 11:43:09.102
"32.04.29.2008",Manggungharja,Ciparay,Bandung,Jawa Barat,-7.04258253,107.71962696,Asia/Jakarta,2025-07-18 11:43:09.155,2025-07-18 11:43:09.155
"32.04.29.2009",Sagaracipta,Ciparay,Bandung,Jawa Barat,-7.06685944,107.71384954,Asia/Jakarta,2025-07-18 11:43:09.195,2025-07-18 11:43:09.195
"32.04.29.2010",Sarimahi,Ciparay,Bandung,Jawa Barat,-7.02073380,107.70669596,Asia/Jakarta,2025-07-18 11:43:09.233,2025-07-18 11:43:09.233
"32.04.29.2011",Serangmekar,Ciparay,Bandung,Jawa Barat,-7.02052760,107.69816806,Asia/Jakarta,2025-07-18 11:43:09.597,2025-07-18 11:43:09.597
"32.04.29.2012",Babakan,Ciparay,Bandung,Jawa Barat,-7.10123823,107.66800030,Asia/Jakarta,2025-07-18 11:43:09.675,2025-07-18 11:43:09.675
"32.04.29.2013",Bumiwangi,Ciparay,Bandung,Jawa Barat,-7.03934290,107.69426990,Asia/Jakarta,2025-07-18 11:43:09.901,2025-07-18 11:43:09.901
"32.04.29.2014",Mekarlaksana,Ciparay,Bandung,Jawa Barat,-7.06467905,107.69547434,Asia/Jakarta,2025-07-18 11:43:10.220,2025-07-18 11:43:10.220
"32.04.30.2001",Cipeujeuh,Pacet,Bandung,Jawa Barat,-7.09239789,107.71095826,Asia/Jakarta,2025-07-18 11:43:10.933,2025-07-18 11:43:10.933
"32.04.30.2002",Cikitu,Pacet,Bandung,Jawa Barat,-7.13831853,107.69243852,Asia/Jakarta,2025-07-18 11:43:10.975,2025-07-18 11:43:10.975
"32.04.30.2003",Cinanggela,Pacet,Bandung,Jawa Barat,-7.13295961,107.66115193,Asia/Jakarta,2025-07-18 11:43:11.009,2025-07-18 11:43:11.009
"32.04.30.2004",Maruyung,Pacet,Bandung,Jawa Barat,-7.10809111,107.70346139,Asia/Jakarta,2025-07-18 11:43:11.052,2025-07-18 11:43:11.052
"32.04.30.2005",Sukarame,Pacet,Bandung,Jawa Barat,-7.15685895,107.71994066,Asia/Jakarta,2025-07-18 11:43:11.085,2025-07-18 11:43:11.085
"32.04.30.2006",Nagrak,Pacet,Bandung,Jawa Barat,-7.11556168,107.72790545,Asia/Jakarta,2025-07-18 11:43:11.118,2025-07-18 11:43:11.118
"32.04.30.2007",Cikawao,Pacet,Bandung,Jawa Barat,-7.12578007,107.73858181,Asia/Jakarta,2025-07-18 11:43:11.159,2025-07-18 11:43:11.159
"32.04.30.2008",Mekarjaya,Pacet,Bandung,Jawa Barat,-7.11662124,107.67172092,Asia/Jakarta,2025-07-18 11:43:11.191,2025-07-18 11:43:11.191
"32.04.30.2009",Pangauban,Pacet,Bandung,Jawa Barat,-7.14043174,107.67040612,Asia/Jakarta,2025-07-18 11:43:11.227,2025-07-18 11:43:11.227
"32.04.30.2010",Mandalahaji,Pacet,Bandung,Jawa Barat,-7.11316840,107.71497554,Asia/Jakarta,2025-07-18 11:43:11.266,2025-07-18 11:43:11.266
"32.04.30.2011",Girimulya,Pacet,Bandung,Jawa Barat,-7.16224325,107.66761641,Asia/Jakarta,2025-07-18 11:43:11.318,2025-07-18 11:43:11.318
"32.04.30.2012",Tanjungwangi,Pacet,Bandung,Jawa Barat,-7.08541305,107.72116275,Asia/Jakarta,2025-07-18 11:43:11.360,2025-07-18 11:43:11.360
"32.04.30.2013",Mekarsari,Pacet,Bandung,Jawa Barat,-7.09789659,107.69006456,Asia/Jakarta,2025-07-18 11:43:11.394,2025-07-18 11:43:11.394
"32.04.31.2001",Sukapura,Kertasari,Bandung,Jawa Barat,-7.16784312,107.69092167,Asia/Jakarta,2025-07-18 11:43:11.605,2025-07-18 11:43:11.605
"32.04.31.2002",Cibeureum,Kertasari,Bandung,Jawa Barat,-7.18755902,107.66809577,Asia/Jakarta,2025-07-18 11:43:11.659,2025-07-18 11:43:11.659
"32.04.31.2003",Santosa,Kertasari,Bandung,Jawa Barat,-7.27072812,107.63833807,Asia/Jakarta,2025-07-18 11:43:11.705,2025-07-18 11:43:11.705
"32.04.31.2004",Tarumajaya,Kertasari,Bandung,Jawa Barat,-7.23061188,107.66496481,Asia/Jakarta,2025-07-18 11:43:11.737,2025-07-18 11:43:11.737
"32.04.31.2005",Neglawangi,Kertasari,Bandung,Jawa Barat,-7.27368028,107.69498958,Asia/Jakarta,2025-07-18 11:43:11.797,2025-07-18 11:43:11.797
"32.04.31.2006",Cihawuk,Kertasari,Bandung,Jawa Barat,-7.19492919,107.70794676,Asia/Jakarta,2025-07-18 11:43:11.836,2025-07-18 11:43:11.836
"32.04.31.2007",Cikembang,Kertasari,Bandung,Jawa Barat,-7.21319243,107.68908218,Asia/Jakarta,2025-07-18 11:43:11.873,2025-07-18 11:43:11.873
"32.04.31.2008",Resmi Tingal,Kertasari,Bandung,Jawa Barat,-7.15237462,107.69525208,Asia/Jakarta,2025-07-18 11:43:12.546,2025-07-18 11:43:12.546
"32.04.32.1001",Baleendah,Baleendah,Bandung,Jawa Barat,-7.01021533,107.62696275,Asia/Jakarta,2025-07-18 11:43:12.692,2025-07-18 11:43:12.692
"32.04.32.1002",Andir,Baleendah,Bandung,Jawa Barat,-6.99684638,107.61582745,Asia/Jakarta,2025-07-18 11:43:12.733,2025-07-18 11:43:12.733
"32.04.32.1003",Manggahang,Baleendah,Bandung,Jawa Barat,-7.01956732,107.64562044,Asia/Jakarta,2025-07-18 11:43:12.781,2025-07-18 11:43:12.781
"32.04.32.1004",Jelekong,Baleendah,Bandung,Jawa Barat,-7.02547287,107.66078972,Asia/Jakarta,2025-07-18 11:43:12.825,2025-07-18 11:43:12.825
"32.04.32.2005",Bojongmalaka,Baleendah,Bandung,Jawa Barat,-6.99298077,107.60820797,Asia/Jakarta,2025-07-18 11:43:12.860,2025-07-18 11:43:12.860
"32.04.32.2006",Rancamanyar,Baleendah,Bandung,Jawa Barat,-6.99041888,107.59487042,Asia/Jakarta,2025-07-18 11:43:12.905,2025-07-18 11:43:12.905
"32.04.32.2007",Malakasari,Baleendah,Bandung,Jawa Barat,-7.00984812,107.60485985,Asia/Jakarta,2025-07-18 11:43:12.965,2025-07-18 11:43:12.965
"32.04.32.1008",Wargamekar,Baleendah,Bandung,Jawa Barat,-7.02208195,107.67497221,Asia/Jakarta,2025-07-18 11:43:13.004,2025-07-18 11:43:13.004
"32.04.34.2002",Solokanjeruk,Solokanjeruk,Bandung,Jawa Barat,-7.00847117,107.74434610,Asia/Jakarta,2025-07-18 11:43:13.117,2025-07-18 11:43:13.117
"32.04.34.2003",Cibodas,Solokanjeruk,Bandung,Jawa Barat,-7.01143946,107.76271639,Asia/Jakarta,2025-07-18 11:43:13.165,2025-07-18 11:43:13.165
"32.04.34.2004",Panyadap,Solokanjeruk,Bandung,Jawa Barat,-7.02594016,107.77271238,Asia/Jakarta,2025-07-18 11:43:13.203,2025-07-18 11:43:13.203
"32.04.34.2005",Bojongemas,Solokanjeruk,Bandung,Jawa Barat,-6.99816380,107.72224919,Asia/Jakarta,2025-07-18 11:43:13.242,2025-07-18 11:43:13.242
"32.04.34.2006",Padamukti,Solokanjeruk,Bandung,Jawa Barat,-7.01183854,107.77194748,Asia/Jakarta,2025-07-18 11:43:13.294,2025-07-18 11:43:13.294
"32.04.34.2007",Langensari,Solokanjeruk,Bandung,Jawa Barat,-7.00817276,107.75491044,Asia/Jakarta,2025-07-18 11:43:13.340,2025-07-18 11:43:13.340
"32.04.35.2001",Cigentur,Paseh,Bandung,Jawa Barat,-7.01910697,107.79470751,Asia/Jakarta,2025-07-18 11:43:13.387,2025-07-18 11:43:13.387
"32.04.35.2002",Cipedes,Paseh,Bandung,Jawa Barat,-7.03169522,107.79377033,Asia/Jakarta,2025-07-18 11:43:13.463,2025-07-18 11:43:13.463
"32.04.35.2003",Loa,Paseh,Bandung,Jawa Barat,-7.10085873,107.79734747,Asia/Jakarta,2025-07-18 11:43:13.502,2025-07-18 11:43:13.502
"32.04.35.2004",Cijagra,Paseh,Bandung,Jawa Barat,-7.04029502,107.78812565,Asia/Jakarta,2025-07-18 11:43:13.544,2025-07-18 11:43:13.544
"32.04.35.2005",Cipaku,Paseh,Bandung,Jawa Barat,-7.05935520,107.78294342,Asia/Jakarta,2025-07-18 11:43:13.587,2025-07-18 11:43:13.587
"32.04.35.2006",Sindangsari,Paseh,Bandung,Jawa Barat,-7.07355909,107.77675702,Asia/Jakarta,2025-07-18 11:43:13.648,2025-07-18 11:43:13.648
"32.04.35.2007",Drawati,Paseh,Bandung,Jawa Barat,-7.07892898,107.81100305,Asia/Jakarta,2025-07-18 11:43:13.689,2025-07-18 11:43:13.689
"32.04.35.2008",Sukamanah,Paseh,Bandung,Jawa Barat,-7.04460732,107.77019016,Asia/Jakarta,2025-07-18 11:43:13.732,2025-07-18 11:43:13.732
"32.04.35.2009",Sukamantri,Paseh,Bandung,Jawa Barat,-7.05584598,107.76939063,Asia/Jakarta,2025-07-18 11:43:13.777,2025-07-18 11:43:13.777
"32.04.35.2010",Karangtunggal,Paseh,Bandung,Jawa Barat,-7.05995166,107.81229131,Asia/Jakarta,2025-07-18 11:43:13.822,2025-07-18 11:43:13.822
"32.04.35.2011",Mekarpawitan,Paseh,Bandung,Jawa Barat,-7.04673660,107.78391900,Asia/Jakarta,2025-07-18 11:43:13.866,2025-07-18 11:43:13.866
"32.04.35.2012",Tangsimekar,Paseh,Bandung,Jawa Barat,-7.02786280,107.78775427,Asia/Jakarta,2025-07-18 11:43:13.901,2025-07-18 11:43:13.901
"32.04.36.2001",Ibun,Ibun,Bandung,Jawa Barat,-7.12995916,107.77165569,Asia/Jakarta,2025-07-18 11:43:14.105,2025-07-18 11:43:14.105
"32.04.36.2002",Laksana,Ibun,Bandung,Jawa Barat,-7.13302671,107.78469064,Asia/Jakarta,2025-07-18 11:43:14.151,2025-07-18 11:43:14.151
"32.04.36.2003",Dukuh,Ibun,Bandung,Jawa Barat,-7.13059792,107.75890205,Asia/Jakarta,2025-07-18 11:43:14.211,2025-07-18 11:43:14.211
"32.04.36.2004",Talun,Ibun,Bandung,Jawa Barat,-7.06572510,107.76567655,Asia/Jakarta,2025-07-18 11:43:14.255,2025-07-18 11:43:14.255
"32.04.36.2005",Pangguh,Ibun,Bandung,Jawa Barat,-7.09734316,107.74860314,Asia/Jakarta,2025-07-18 11:43:14.303,2025-07-18 11:43:14.303
"32.04.36.2006",Lampegan,Ibun,Bandung,Jawa Barat,-7.07022144,107.75870434,Asia/Jakarta,2025-07-18 11:43:14.370,2025-07-18 11:43:14.370
"32.04.36.2007",Neglasari,Ibun,Bandung,Jawa Barat,-7.13115231,107.74785837,Asia/Jakarta,2025-07-18 11:43:14.428,2025-07-18 11:43:14.428
"32.04.36.2008",Mekarwangi,Ibun,Bandung,Jawa Barat,-7.11241235,107.78765282,Asia/Jakarta,2025-07-18 11:43:14.473,2025-07-18 11:43:14.473
"32.04.36.2009",Sudi,Ibun,Bandung,Jawa Barat,-7.08018413,107.76878177,Asia/Jakarta,2025-07-18 11:43:14.520,2025-07-18 11:43:14.520
"32.04.36.2010",Tanggulun,Ibun,Bandung,Jawa Barat,-7.05541276,107.76210284,Asia/Jakarta,2025-07-18 11:43:14.567,2025-07-18 11:43:14.567
"32.04.36.2011",Cibeet,Ibun,Bandung,Jawa Barat,-7.08589446,107.76099307,Asia/Jakarta,2025-07-18 11:43:14.610,2025-07-18 11:43:14.610
"32.04.36.2012",Karyalaksana,Ibun,Bandung,Jawa Barat,-7.07798199,107.75267598,Asia/Jakarta,2025-07-18 11:43:14.663,2025-07-18 11:43:14.663
"32.04.37.2001",Soreang,Soreang,Bandung,Jawa Barat,-7.03383244,107.52945138,Asia/Jakarta,2025-07-18 11:43:14.886,2025-07-18 11:43:14.886
"32.04.37.2002",Sadu,Soreang,Bandung,Jawa Barat,-7.03429249,107.50522158,Asia/Jakarta,2025-07-18 11:43:14.932,2025-07-18 11:43:14.932
"32.04.37.2004",Panyirapan,Soreang,Bandung,Jawa Barat,-7.04117495,107.52427432,Asia/Jakarta,2025-07-18 11:43:14.998,2025-07-18 11:43:14.998
"32.04.37.2010",Sukajadi,Soreang,Bandung,Jawa Barat,-7.06473873,107.50347529,Asia/Jakarta,2025-07-18 11:43:15.059,2025-07-18 11:43:15.059
"32.04.37.2011",Pamekaran,Soreang,Bandung,Jawa Barat,-7.02364009,107.52590121,Asia/Jakarta,2025-07-18 11:43:15.103,2025-07-18 11:43:15.103
"32.04.37.2017",Karamatmulya,Soreang,Bandung,Jawa Barat,-7.03954402,107.51085696,Asia/Jakarta,2025-07-18 11:43:15.157,2025-07-18 11:43:15.157
"32.04.37.2018",Sukanagara,Soreang,Bandung,Jawa Barat,-7.05804157,107.51478380,Asia/Jakarta,2025-07-18 11:43:15.224,2025-07-18 11:43:15.224
"32.04.37.2019",Cingcin,Soreang,Bandung,Jawa Barat,-7.02614076,107.54031224,Asia/Jakarta,2025-07-18 11:43:15.273,2025-07-18 11:43:15.273
"32.04.37.2020",Parungserab,Soreang,Bandung,Jawa Barat,-7.01170934,107.53179189,Asia/Jakarta,2025-07-18 11:43:15.315,2025-07-18 11:43:15.315
"32.04.37.2021",Sekarwangi,Soreang,Bandung,Jawa Barat,-7.01493046,107.54009581,Asia/Jakarta,2025-07-18 11:43:15.368,2025-07-18 11:43:15.368
"32.04.38.2001",Pasirjambu,Pasirjambu,Bandung,Jawa Barat,-7.09062146,107.47740046,Asia/Jakarta,2025-07-18 11:43:15.558,2025-07-18 11:43:15.558
"32.04.38.2002",Cibodas,Pasirjambu,Bandung,Jawa Barat,-7.10098200,107.50320837,Asia/Jakarta,2025-07-18 11:43:15.607,2025-07-18 11:43:15.607
"32.04.38.2003",Cikoneng,Pasirjambu,Bandung,Jawa Barat,-7.06508648,107.48446955,Asia/Jakarta,2025-07-18 11:43:15.654,2025-07-18 11:43:15.654
"32.04.38.2004",Cukanggenteng,Pasirjambu,Bandung,Jawa Barat,-7.08109779,107.49634539,Asia/Jakarta,2025-07-18 11:43:15.701,2025-07-18 11:43:15.701
"32.04.38.2005",Cisondari,Pasirjambu,Bandung,Jawa Barat,-7.12452105,107.48723332,Asia/Jakarta,2025-07-18 11:43:15.749,2025-07-18 11:43:15.749
"32.04.38.2006",Margamulya,Pasirjambu,Bandung,Jawa Barat,-7.12134718,107.45733624,Asia/Jakarta,2025-07-18 11:43:15.801,2025-07-18 11:43:15.801
"32.04.38.2007",Mekarsari,Pasirjambu,Bandung,Jawa Barat,-7.14930590,107.50051058,Asia/Jakarta,2025-07-18 11:43:15.850,2025-07-18 11:43:15.850
"32.04.38.2008",Mekarmaju,Pasirjambu,Bandung,Jawa Barat,-7.08686428,107.46700648,Asia/Jakarta,2025-07-18 11:43:15.915,2025-07-18 11:43:15.915
"32.04.38.2009",Sugihmukti,Pasirjambu,Bandung,Jawa Barat,-7.19959704,107.42556412,Asia/Jakarta,2025-07-18 11:43:15.965,2025-07-18 11:43:15.965
"32.04.38.2010",Tenjolaya,Pasirjambu,Bandung,Jawa Barat,-7.19367636,107.47523587,Asia/Jakarta,2025-07-18 11:43:16.004,2025-07-18 11:43:16.004
"32.04.39.2001",Lebakmuncang,Ciwidey,Bandung,Jawa Barat,-7.10263221,107.41540587,Asia/Jakarta,2025-07-18 11:43:16.175,2025-07-18 11:43:16.175
"32.04.39.2002",Ciwidey,Ciwidey,Bandung,Jawa Barat,-7.10243318,107.45436520,Asia/Jakarta,2025-07-18 11:43:16.211,2025-07-18 11:43:16.211
"32.04.39.2003",Nengkelan,Ciwidey,Bandung,Jawa Barat,-7.06771265,107.45271868,Asia/Jakarta,2025-07-18 11:43:16.289,2025-07-18 11:43:16.289
"32.04.39.2004",Panundaan,Ciwidey,Bandung,Jawa Barat,-7.10988394,107.43890985,Asia/Jakarta,2025-07-18 11:43:16.329,2025-07-18 11:43:16.329
"32.04.39.2005",Panyocokan,Ciwidey,Bandung,Jawa Barat,-7.09304979,107.45651378,Asia/Jakarta,2025-07-18 11:43:16.370,2025-07-18 11:43:16.370
"32.04.39.2006",Rawabogo,Ciwidey,Bandung,Jawa Barat,-7.06597226,107.43488815,Asia/Jakarta,2025-07-18 11:43:16.417,2025-07-18 11:43:16.417
"32.04.39.2007",Sukawening,Ciwidey,Bandung,Jawa Barat,-7.06586136,107.46653874,Asia/Jakarta,2025-07-18 11:43:16.470,2025-07-18 11:43:16.470
"32.04.40.2001",Patengan,Rancabali,Bandung,Jawa Barat,-7.14427161,107.37410348,Asia/Jakarta,2025-07-18 11:43:16.624,2025-07-18 11:43:16.624
"32.04.40.2002",Sukaresmi,Rancabali,Bandung,Jawa Barat,-7.19534634,107.35517835,Asia/Jakarta,2025-07-18 11:43:16.658,2025-07-18 11:43:16.658
"32.04.40.2003",Indragiri,Rancabali,Bandung,Jawa Barat,-7.12521812,107.33907173,Asia/Jakarta,2025-07-18 11:43:16.707,2025-07-18 11:43:16.707
"32.04.40.2004",Cipelah,Rancabali,Bandung,Jawa Barat,-7.18416984,107.29121981,Asia/Jakarta,2025-07-18 11:43:16.763,2025-07-18 11:43:16.763
"32.04.40.2005",Alamendah,Rancabali,Bandung,Jawa Barat,-7.13965288,107.41481266,Asia/Jakarta,2025-07-18 11:43:16.818,2025-07-18 11:43:16.818
"32.04.44.2001",Cangkuang,Cangkuang,Bandung,Jawa Barat,-7.03960218,107.55681717,Asia/Jakarta,2025-07-18 11:43:16.946,2025-07-18 11:43:16.946
"32.04.44.2002",Ciluncat,Cangkuang,Bandung,Jawa Barat,-7.04482462,107.54752668,Asia/Jakarta,2025-07-18 11:43:16.993,2025-07-18 11:43:16.993
"32.04.44.2003",Nagrak,Cangkuang,Bandung,Jawa Barat,-7.05922412,107.54619537,Asia/Jakarta,2025-07-18 11:43:17.037,2025-07-18 11:43:17.037
"32.04.44.2004",Bandasari,Cangkuang,Bandung,Jawa Barat,-7.06807113,107.52805571,Asia/Jakarta,2025-07-18 11:43:17.076,2025-07-18 11:43:17.076
"32.04.44.2005",Pananjung,Cangkuang,Bandung,Jawa Barat,-7.05473927,107.52782166,Asia/Jakarta,2025-07-18 11:43:17.124,2025-07-18 11:43:17.124
"32.04.44.2006",Jatisari,Cangkuang,Bandung,Jawa Barat,-7.07567983,107.53750439,Asia/Jakarta,2025-07-18 11:43:17.184,2025-07-18 11:43:17.184
"32.04.44.2007",Tanjungsari,Cangkuang,Bandung,Jawa Barat,-7.03777942,107.56907295,Asia/Jakarta,2025-07-18 11:43:17.222,2025-07-18 11:43:17.222
"32.04.46.2001",Jelegong,Kutawaringin,Bandung,Jawa Barat,-6.95566789,107.52723276,Asia/Jakarta,2025-07-18 11:43:17.368,2025-07-18 11:43:17.368
"32.04.46.2002",Jatisari,Kutawaringin,Bandung,Jawa Barat,-6.97622377,107.52029481,Asia/Jakarta,2025-07-18 11:43:17.413,2025-07-18 11:43:17.413
"32.04.46.2003",Pameuntasan,Kutawaringin,Bandung,Jawa Barat,-6.98147428,107.54471418,Asia/Jakarta,2025-07-18 11:43:17.471,2025-07-18 11:43:17.471
"32.04.46.2004",Kopo,Kutawaringin,Bandung,Jawa Barat,-6.99764627,107.53393085,Asia/Jakarta,2025-07-18 11:43:17.555,2025-07-18 11:43:17.555
"32.04.46.2005",Cibodas,Kutawaringin,Bandung,Jawa Barat,-6.98682393,107.50719792,Asia/Jakarta,2025-07-18 11:43:17.594,2025-07-18 11:43:17.594
"32.04.46.2006",Kutawaringin,Kutawaringin,Bandung,Jawa Barat,-6.99921740,107.50660407,Asia/Jakarta,2025-07-18 11:43:17.642,2025-07-18 11:43:17.642
"32.04.46.2007",Sukamulya,Kutawaringin,Bandung,Jawa Barat,-7.00921360,107.48906898,Asia/Jakarta,2025-07-18 11:43:17.700,2025-07-18 11:43:17.700
"32.04.46.2008",Padasuka,Kutawaringin,Bandung,Jawa Barat,-7.01367260,107.51802768,Asia/Jakarta,2025-07-18 11:43:17.745,2025-07-18 11:43:17.745
"32.04.46.2009",Buninagara,Kutawaringin,Bandung,Jawa Barat,-7.02233644,107.49789590,Asia/Jakarta,2025-07-18 11:43:17.793,2025-07-18 11:43:17.793
"32.04.46.2010",Gajah Mekar,Kutawaringin,Bandung,Jawa Barat,-6.97557351,107.53439814,Asia/Jakarta,2025-07-18 11:43:17.845,2025-07-18 11:43:17.845
"32.04.46.2011",Cilame,Kutawaringin,Bandung,Jawa Barat,-7.04092416,107.48670132,Asia/Jakarta,2025-07-18 11:43:17.893,2025-07-18 11:43:17.893
"32.04.05.2001",Cileunyi Kulon,Cileunyi,Bandung,Jawa Barat,-6.94422496,107.73996053,Asia/Jakarta,2025-07-18 11:43:18.075,2025-07-18 11:43:18.075
"32.04.05.2002",Cileunyi Wetan,Cileunyi,Bandung,Jawa Barat,-6.93266610,107.74947437,Asia/Jakarta,2025-07-18 11:43:18.125,2025-07-18 11:43:18.125
"32.04.05.2003",Cimekar,Cileunyi,Bandung,Jawa Barat,-6.93615072,107.73807406,Asia/Jakarta,2025-07-18 11:43:18.182,2025-07-18 11:43:18.182
"32.04.05.2004",Cinunuk,Cileunyi,Bandung,Jawa Barat,-6.93195197,107.73288572,Asia/Jakarta,2025-07-18 11:43:18.219,2025-07-18 11:43:18.219
"32.04.05.2005",Cibiru Hilir,Cileunyi,Bandung,Jawa Barat,-6.95528206,107.71605576,Asia/Jakarta,2025-07-18 11:43:18.261,2025-07-18 11:43:18.261
"32.04.05.2006",Cibiru Wetan,Cileunyi,Bandung,Jawa Barat,-6.90834947,107.73725613,Asia/Jakarta,2025-07-18 11:43:18.297,2025-07-18 11:43:18.297
"32.04.15.2011",Pulosari,Pangalengan,Bandung,Jawa Barat,-7.17444305,107.54446013,Asia/Jakarta,2025-07-18 11:43:19.355,2025-07-18 11:43:19.355
"32.04.15.2012",Wanasuka,Pangalengan,Bandung,Jawa Barat,-7.26508242,107.60895594,Asia/Jakarta,2025-07-18 11:43:19.396,2025-07-18 11:43:19.396
